code,name,industry,area,pe,20162,20163,20164,20171,20172
603918,金桥信息,软件服务,上海,2020.1,0.08,0.91,,-0.78,0.2
603903,中持股份,环境保护,北京,173.43,4.7,,11.4,0.49,2.54
603901,永创智能,专用机械,浙江,57.3,5.15,8.29,,,4.28
603900,通灵珠宝,服饰,江苏,21.93,13.03,nan,18.57,5.3,9.0
603899,晨光文具,文教休闲,上海,30.87,11.31,17.67,21.81,6.61,11.57
603898,好莱客,家居用品,广东,44.04,7.13,15.31,,,9.0
603896,寿仙谷,中成药,浙江,59.53,9.67,,20.27,5.56,8.05
603889,新澳股份,纺织,浙江,24.2,8.93,12.78,14.3,,9.15
603887,城地股份,建筑施工,上海,45.17,10.75,13.08,12.35,,
603886,元祖股份,食品,上海,846.27,-7.24,nan,26.8,-2.32,0.32
603885,吉祥航空,空运,上海,21.72,16.61,23.07,21.33,5.36,7.87
603880,南卫股份,医疗保健,江苏,50.31,,,21.06,,
603879,永悦科技,化工原料,福建,65.64,8.79,,19.49,3.32,8.16
603878,武进不锈,钢加工,江苏,41.8,4.24,7.69,10.09,0.45,3.03
603869,北部湾旅,旅游服务,广西,53.39,3.76,11.51,11.33,0.25,2.43
603868,飞科电器,家用电器,上海,34.91,16.75,,34.3,9.5,17.82
603861,白云电器,电气设备,广东,112.06,,4.15,9.36,1.3,2.3
603860,中公高科,公路,北京,110.1,4.15,,19.54,0.61,4.18
603859,能科股份,软件服务,北京,256.96,1.47,2.07,8.91,-1.42,1.05
603858,步长制药,中成药,山东,34.92,8.12,16.17,21.21,1.75,5.31
603855,华荣股份,专用机械,上海,74.99,3.93,,14.92,1.13,
603843,正平股份,建筑施工,青海,160.23,3.3,3.43,10.16,-1.15,
603839,安正时尚,服饰,浙江,28.37,10.04,14.64,19.72,4.18,6.18
603838,四通股份,陶瓷,广东,63.41,,,9.4,2.06,4.19
603833,欧派家居,家居用品,广东,53.29,14.87,,39.45,1.9,9.76
603828,柯利达,装修装饰,江苏,88.53,2.54,3.16,5.19,2.5,2.02
603826,坤彩科技,染料涂料,福建,55.93,11.76,,23.85,,8.75
603823,百合花,染料涂料,浙江,39.83,12.72,,20.92,2.27,4.9
603819,神力股份,电气设备,江苏,70.89,5.26,7.27,9.13,1.49,2.93
603818,曲美家居,家居用品,北京,38.54,5.78,,14.24,1.79,7.4
603817,海峡环保,环境保护,福建,61.95,5.12,7.34,10.98,2.08,4.28
603816,顾家家居,家居用品,浙江,27.95,24.81,,37.25,5.32,10.83
603811,诚意药业,化学制药,浙江,50.67,13.22,,26.42,4.93,6.97
603808,歌力思,服饰,深圳,32.48,3.16,,12.29,3.41,
603806,福斯特,塑料,浙江,27.62,10.05,13.86,18.81,,5.17
603803,瑞斯康达,通信设备,北京,56.75,8.26,,,nan,4.34
603801,志邦股份,家居用品,安徽,53.63,9.47,,30.49,3.01,9.55
603800,道森股份,专用机械,江苏,194.04,-3.18,-3.97,-6.34,0.8,
603789,星光农机,农用机械,浙江,56.52,3.47,4.96,3.14,1.35,3.6
603787,新日股份,摩托车,江苏,45.26,7.68,14.99,14.68,,
603779,威龙股份,红黄药酒,山东,79.87,3.7,4.6,,1.94,
603778,乾景园林,建筑施工,北京,118.39,,,8.84,,
603777,来伊份,其他商业,上海,45.53,6.22,7.17,,3.9,4.52
603766,隆鑫通用,摩托车,重庆,17.37,7.84,11.9,15.47,3.72,8.0
603758,秦安股份,汽车配件,重庆,30.65,7.43,,14.07,3.6,6.98
603738,泰晶科技,元器件,湖北,58.82,9.22,14.37,nan,2.78,5.39
603737,三棵树,染料涂料,福建,78.03,5.49,7.23,16.7,-1.32,
603729,龙韵股份,广告包装,上海,611.6,2.58,3.56,3.87,-0.06,0.43
603728,鸣志电器,电气设备,上海,50.35,9.5,,,3.04,
603727,博迈科,石油开采,天津,36.44,9.49,,19.07,0.95,
603726,朗迪集团,机械基件,浙江,27.53,,,10.61,4.36,8.15
603718,海利生物,生物制药,上海,80.09,5.38,7.63,9.0,,5.34
603717,天域生态,环境保护,重庆,61.59,5.31,,20.14,3.81,4.47
603716,塞力斯,医药商业,湖北,57.15,7.55,nan,12.59,1.72,4.31
603708,家家悦,超市连锁,山东,25.87,12.38,16.86,23.16,3.88,
603703,盛洋科技,通信设备,浙江,115.24,,3.66,,2.59,3.82
603701,德宏股份,汽车配件,浙江,37.37,,12.38,15.02,,7.2
603699,纽威股份,专用机械,江苏,60.07,5.6,7.83,9.0,,4.04
603698,航天工程,专用机械,北京,38.88,2.48,1.92,7.11,1.35,
603696,安记食品,食品,福建,142.46,,4.21,5.97,1.35,2.43
603686,龙马环卫,专用机械,福建,33.25,9.24,13.27,18.87,5.24,10.13
603679,华体科技,电气设备,四川,86.85,5.65,,19.79,,5.89
603677,奇精机械,机械基件,浙江,46.48,10.66,15.17,21.16,2.55,5.89
603676,卫信康,化学制药,西藏,61.72,14.84,,25.01,,
603669,灵康药业,化学制药,西藏,49.91,6.43,9.02,,2.39,4.94
603668,天马科技,饲料,福建,48.12,8.73,15.31,19.13,,6.48
603667,五洲新春,机械基件,浙江,48.46,6.63,9.0,11.65,1.8,4.63
603665,康隆达,纺织,浙江,50.78,12.62,,26.31,,5.89
603658,安图生物,医疗保健,河南,51.19,18.64,,32.22,4.02,11.93
603656,泰禾光电,专用机械,安徽,67.32,8.57,17.41,nan,3.18,
603639,海利尔,农药化肥,山东,20.96,17.72,nan,,,
603638,艾迪精密,专用机械,山东,35.24,8.53,,17.13,4.47,9.24
603637,镇海股份,建筑施工,浙江,102.43,8.52,nan,16.93,0.16,
603630,拉芳家化,日用化工,广东,52.32,8.36,,19.53,3.97,4.27
603628,清源股份,电气设备,福建,114.83,1.9,9.56,11.25,1.39,
603626,科森科技,专用机械,江苏,108.69,15.98,26.07,36.9,2.2,4.62
603618,杭电股份,电气设备,浙江,66.74,4.64,6.78,7.73,1.29,
603616,韩建河山,其他建材,北京,0.0,-3.83,-0.8,1.56,0.11,-3.4
603615,茶花股份,家居用品,福建,49.16,6.64,,11.57,3.09,3.9
603609,禾丰牧业,饲料,辽宁,35.87,6.75,,15.1,2.31,3.53
603608,天创时尚,服饰,广东,25.14,,9.7,8.41,,6.44
603606,东方电缆,电气设备,浙江,66.07,2.62,,,,
603603,博天环境,环境保护,北京,79.29,6.33,,17.42,2.37,
603601,再升科技,玻璃,重庆,65.5,6.32,6.94,10.12,,4.03
603599,广信股份,农药化肥,安徽,20.01,4.4,6.34,7.82,,
603598,引力传媒,影视音像,北京,118.44,,4.98,5.75,2.11,3.41
603595,东尼电子,元器件,浙江,70.74,nan,,28.83,6.71,nan
603588,高能环境,环境保护,北京,71.17,,4.06,8.24,0.17,
603586,金麒麟,汽车配件,山东,34.28,11.3,,22.97,4.54,
603585,苏利股份,化工原料,江苏,23.94,15.6,21.64,,3.34,8.09
603579,荣泰健康,医疗保健,上海,39.31,30.72,nan,55.46,5.69,
603578,三星新材,玻璃,浙江,75.33,11.05,,20.29,4.71,7.71
603577,汇金通,钢加工,山东,83.34,4.99,9.26,12.51,1.11,2.53
603569,长久物流,仓储物流,北京,44.63,16.06,21.23,,2.43,7.47
603568,伟明环保,环境保护,浙江,31.32,,14.53,18.23,6.1,11.95
603567,珍宝岛,中成药,黑龙江,35.58,5.07,9.05,12.27,,4.53
603566,普莱柯,生物制药,河南,60.26,,,13.4,2.23,4.13
603558,健盛集团,纺织,浙江,50.65,5.82,,6.68,1.79,3.48
603556,海兴电力,电器仪表,浙江,30.03,13.49,20.57,26.21,3.22,6.29
603555,贵人鸟,服饰,福建,52.44,6.5,7.58,12.34,2.95,
603536,惠发股份,食品,山东,84.64,-9.43,,10.81,,4.06
603535,嘉诚国际,仓储物流,广东,47.51,7.1,,15.31,,6.51
603528,多伦科技,软件服务,江苏,62.51,,,28.86,1.45,
603517,绝味食品,食品,湖南,29.14,14.47,21.39,28.91,7.53,12.29
603508,思维列控,软件服务,河南,52.87,3.13,4.59,7.9,1.69,3.06
603505,金石资源,矿物制品,浙江,97.34,6.47,,11.33,1.41,6.21
603501,韦尔股份,半导体,上海,71.27,10.17,,19.53,4.32,6.64
603488,展鹏科技,电气设备,江苏,58.44,8.48,,19.28,,
603456,九洲药业,化学制药,浙江,51.58,1.51,3.41,4.4,1.63,2.83
603444,吉比特,互联网,福建,26.64,48.31,67.53,,,15.08
603429,XR集友股,广告包装,安徽,77.87,12.55,19.99,29.94,,
603421,鼎信通讯,通信设备,山东,56.77,7.14,17.0,22.8,3.53,
603416,信捷电气,电气设备,江苏,38.38,12.17,,26.9,,7.43
603399,新华龙,小金属,辽宁,66.31,-2.6,-3.31,1.58,0.08,
603387,基蛋生物,生物制药,江苏,41.38,21.84,,43.15,nan,24.55
603383,顶点软件,软件服务,福建,76.9,4.86,,16.14,,4.82
603380,易德龙,元器件,江苏,46.92,18.29,,42.53,,
603377,东方时尚,汽车服务,北京,61.28,8.78,14.92,16.98,1.21,6.69
603369,今世缘,白酒,江苏,15.4,12.45,15.16,17.6,8.02,13.26
603368,柳州医药,医药商业,广西,26.98,5.96,,11.49,,5.87
603366,日出东方,家用电器,江苏,41.89,3.6,5.93,6.54,0.44,1.99
603360,百傲化学,化工原料,辽宁,33.61,11.38,18.29,23.98,4.56,9.21
603358,华达科技,汽车配件,江苏,28.63,11.46,18.11,25.42,,5.78
603357,设计总院,建筑施工,安徽,42.37,17.94,,28.26,8.36,
603355,莱克电气,家用电器,江苏,40.49,8.29,12.48,,4.78,7.29
603345,安井食品,食品,福建,26.28,11.57,14.3,19.37,,7.36
603339,四方冷链,专用机械,江苏,41.79,6.09,8.53,11.83,3.02,5.1
603338,浙江鼎力,专用机械,浙江,33.49,8.8,13.63,17.48,6.0,13.05
603337,杰克股份,纺织机械,浙江,29.8,11.26,17.81,24.14,5.49,
603336,宏辉果蔬,农业综合,广东,55.28,6.68,10.44,,,
603335,迪生力,汽车配件,广东,58.67,10.89,,15.87,4.02,8.33
603333,明星电缆,电气设备,四川,182.16,-1.21,-2.08,-5.38,0.28,0.74
603323,吴江银行,银行,江苏,19.29,5.84,8.14,9.48,2.17,
603322,超讯通信,通信设备,广东,0.0,,,11.91,,
603320,迪贝电气,机械基件,浙江,69.44,7.24,,,4.48,7.37
603319,湘油泵,汽车配件,湖南,36.27,,9.96,,3.19,6.73
603318,派思股份,专用机械,辽宁,108.93,0.24,0.54,5.07,0.52,5.39
603316,诚邦股份,建筑施工,浙江,55.99,6.98,,15.38,nan,
603315,福鞍股份,机械基件,辽宁,180.2,4.21,5.26,5.33,0.36,
603313,梦百合,家居用品,江苏,31.72,12.18,20.72,21.6,3.97,6.77
603311,金海环境,专用机械,浙江,38.73,7.38,9.65,11.39,3.38,7.36
603309,维力医疗,医疗保健,广东,51.34,4.44,7.47,9.69,,4.56
603306,华懋科技,汽车配件,福建,29.13,10.29,,,5.41,
603303,得邦照明,家用电器,浙江,32.1,10.72,,28.55,,
603300,华铁科技,钢加工,浙江,87.39,,,4.94,2.02,2.5
603299,井神股份,化工原料,江苏,38.22,0.36,0.25,1.17,,
603298,杭叉集团,专用机械,浙江,22.52,11.51,,19.95,,
603288,海天味业,食品,广东,33.15,17.02,,32.0,,18.19
603269,海鸥股份,机械基件,江苏,94.29,,,,1.33,
603268,松发股份,陶瓷,广东,66.26,3.0,4.89,7.1,1.2,
603258,电魂网络,互联网,浙江,55.84,29.13,38.37,,3.7,5.46
603239,浙江仙通,汽车配件,浙江,33.58,17.77,,41.65,6.71,10.7
603233,大参林,医药商业,广东,32.24,20.47,,37.96,nan,
603229,奥翔药业,化学制药,浙江,61.77,10.18,,26.45,4.83,8.18
603227,雪峰科技,化工原料,新疆,0.0,0.85,0.11,-1.69,-0.93,-0.21
603226,菲林格尔,家居用品,上海,40.68,10.45,,22.02,2.3,9.91
603225,新凤鸣,化纤,浙江,21.38,nan,nan,26.66,7.04,13.12
603223,恒通股份,公路,山东,51.8,4.71,7.41,9.56,2.5,
603222,济民制药,化学制药,浙江,131.54,1.76,,5.56,1.15,2.63
603208,江山欧派,家居用品,浙江,34.02,14.48,,27.61,3.22,7.76
603203,快克股份,专用机械,江苏,39.41,18.67,nan,,4.13,
603199,九华旅游,旅游景点,安徽,33.49,5.51,7.13,7.99,3.82,6.04
603197,保隆科技,汽车配件,上海,34.28,13.06,,24.25,nan,12.81
603189,网达软件,软件服务,上海,196.85,,5.37,15.49,-0.43,1.5
603181,皇马科技,化工原料,浙江,55.19,8.16,,15.13,,9.12
603180,金牌厨柜,家居用品,福建,63.7,10.58,,39.53,3.58,12.7
603178,圣龙股份,汽车配件,浙江,48.35,8.84,13.21,21.79,,7.88
603169,兰石重装,专用机械,甘肃,458.17,0.6,,0.54,-1.86,0.41
603168,莎普爱思,化学制药,浙江,34.6,11.16,21.34,27.63,3.09,5.09
603165,荣晟环保,造纸,浙江,25.36,17.03,,,,24.79
603160,汇顶科技,元器件,深圳,44.93,24.18,43.16,47.13,,16.51
603159,上海亚虹,专用机械,上海,76.62,9.37,,15.14,,5.33
603158,腾龙股份,汽车配件,江苏,33.48,6.62,9.64,14.33,,
603139,康惠制药,中成药,陕西,71.11,4.53,,13.31,1.78,
603138,海量数据,软件服务,北京,98.7,13.43,,29.37,2.8,7.5
603133,碳元科技,元器件,江苏,163.87,6.39,,17.08,2.45,3.86
603131,上海沪工,专用机械,上海,54.11,8.59,,14.47,2.88,6.64
603129,春风动力,摩托车,浙江,42.03,12.41,,25.42,7.36,
603128,华贸物流,仓储物流,上海,29.05,7.49,,8.83,1.77,
603126,中材节能,环境保护,天津,70.31,4.22,6.74,9.08,,4.16
603123,翠微股份,百货,北京,39.45,1.56,1.98,,1.28,
603118,共进股份,通信设备,深圳,35.72,7.49,8.99,10.51,2.32,3.12
603117,万林股份,仓储物流,江苏,58.45,3.48,5.12,4.83,0.88,
603116,红蜻蜓,服饰,浙江,20.78,4.78,6.72,,,5.32
603113,金能科技,化工原料,山东,26.46,,,20.05,9.14,
603108,润达医疗,医药商业,上海,45.15,5.14,8.85,10.95,1.56,
603101,汇嘉时代,百货,新疆,32.61,5.21,,9.64,2.69,5.2
603100,川仪股份,电器仪表,重庆,32.71,,,7.02,1.25,3.7
603099,长白山,旅游景点,吉林,0.0,-0.52,9.94,,-3.17,
603098,森特股份,装修装饰,北京,49.52,9.21,,20.66,1.45,
603096,新经典,出版业,天津,36.83,11.57,,25.17,6.65,11.52
603090,宏盛股份,专用机械,江苏,92.9,8.52,,12.72,,3.53
603085,天成自控,专用机械,浙江,121.63,,6.3,6.47,,
603081,大丰实业,专用机械,浙江,39.19,,,,4.36,10.27
603079,圣达生物,食品,浙江,57.18,,,12.98,,9.04
603077,和邦生物,化工原料,四川,40.88,1.93,2.91,4.29,1.63,2.42
603069,海汽集团,公路,海南,64.22,5.46,6.77,7.44,1.52,3.27
603067,振华股份,化工原料,湖北,41.65,6.7,10.45,10.23,,4.76
603066,音飞储存,专用机械,江苏,51.74,4.5,7.71,10.81,,
603060,国检集团,建筑施工,北京,54.51,11.85,nan,25.49,,5.94
603058,永吉股份,广告包装,贵州,108.93,8.74,,16.71,3.13,5.13
603043,广州酒家,食品,广东,125.32,3.53,,30.66,,4.56
603042,华脉科技,通信设备,江苏,46.75,9.75,,18.4,,
603041,美思德,化工原料,江苏,44.9,10.4,,18.34,3.23,5.49
603039,泛微网络,软件服务,上海,77.23,10.15,15.07,24.86,2.85,6.81
603038,华立股份,装修装饰,广东,38.45,8.66,14.95,20.62,1.0,
603037,凯众股份,汽车配件,上海,25.47,11.92,,22.28,,12.12
603033,三维股份,橡胶,浙江,68.0,5.81,8.57,11.45,,1.97
603032,德新交运,公路,新疆,248.28,14.95,18.32,21.53,0.78,2.92
603031,安德利,百货,安徽,75.53,6.32,8.9,10.72,1.33,3.17
603030,全筑股份,装修装饰,上海,90.47,2.5,,9.89,1.2,
603029,天鹅股份,专用机械,山东,0.0,1.51,2.91,4.43,0.22,
603028,赛福天,钢加工,江苏,81.77,3.91,4.65,5.09,1.3,
603026,石大胜华,化工原料,山东,39.39,7.28,9.55,,2.91,
603023,威帝股份,汽车配件,黑龙江,87.29,8.25,,18.38,2.24,3.95
603022,新通联,广告包装,上海,99.97,3.19,5.15,,0.92,2.65
603021,山东华鹏,玻璃,山东,86.87,4.17,5.25,5.0,0.72,1.74
603019,中科曙光,电脑设备,天津,159.19,,4.1,,0.65,2.32
603018,中设集团,建筑施工,江苏,28.86,5.21,7.04,11.54,,6.18
603017,中衡设计,建筑施工,江苏,34.34,6.93,,10.89,1.14,4.51
603015,弘讯科技,电气设备,浙江,51.25,,3.36,,,3.73
603012,创力集团,专用机械,上海,38.27,2.9,3.5,4.03,,3.15
603011,合锻智能,机床制造,安徽,86.82,2.46,4.08,4.52,0.53,1.64
603010,万盛股份,化工原料,浙江,56.07,7.22,,15.21,3.47,6.47
603009,北特科技,汽车配件,上海,66.75,4.86,4.92,6.16,1.51,2.57
603008,喜临门,家居用品,浙江,35.99,4.55,10.06,,1.77,3.77
603007,花王股份,建筑施工,江苏,38.58,11.9,12.99,12.86,3.38,8.37
603006,联明股份,汽车配件,上海,39.31,8.96,12.32,16.7,,6.37
603003,龙宇燃油,石油贸易,上海,115.17,0.77,0.1,,0.4,
603002,宏昌电子,化工原料,广东,101.66,1.7,1.89,,,
603001,奥康国际,服饰,浙江,20.67,5.04,,7.46,2.74,4.18
603000,人民网,互联网,北京,0.0,1.16,2.78,3.92,-1.67,
601999,出版传媒,出版业,辽宁,43.18,2.69,4.39,6.29,0.55,3.01
601998,中信银行,银行,北京,6.53,7.17,,12.58,,
601997,贵阳银行,银行,贵州,9.28,10.53,17.24,,,
601996,丰林集团,林业,广西,37.43,,4.16,5.1,1.26,3.72
601991,大唐发电,火力发电,北京,28.14,,,-6.45,1.58,2.68
601989,中国重工,船舶,北京,94.37,1.27,1.4,1.23,,1.09
601988,中国银行,银行,北京,5.79,7.39,10.25,12.58,,7.6
601969,海南矿业,普钢,海南,393.41,,-3.21,,1.07,0.65
601968,宝钢包装,广告包装,上海,0.0,,,,-1.0,-1.18
601966,玲珑轮胎,汽车配件,山东,27.38,11.95,,,,5.31
601965,中国汽研,汽车服务,重庆,34.83,2.89,5.22,nan,,3.35
601958,金钼股份,小金属,陕西,922.17,-0.76,-0.27,0.42,0.04,
601952,苏垦农发,种植业,江苏,28.98,10.27,,21.47,5.23,8.89
601949,中国出版,出版业,北京,265.52,nan,,14.39,,
601939,建设银行,银行,北京,6.13,8.9,12.87,15.44,4.41,
601929,吉视传媒,影视音像,吉林,34.12,2.75,3.82,5.94,0.99,2.48
601928,凤凰传媒,出版业,江苏,15.4,,7.66,,2.48,
601918,新集能源,煤炭开采,安徽,39.71,0.88,5.55,5.48,3.93,3.31
601908,京运通,半导体,北京,31.73,3.76,4.84,,0.04,2.87
601901,方正证券,证券,湖南,44.15,6.1,7.49,7.31,1.13,2.29
601900,南方传媒,出版业,广东,22.83,6.15,10.76,12.8,,
601888,中国国旅,旅游服务,北京,24.93,9.43,12.42,15.26,5.55,9.95
601886,江河集团,装修装饰,北京,26.64,,5.32,,1.19,3.6
601882,海天精工,机床制造,浙江,87.53,3.92,5.15,6.33,1.02,4.43
601881,中国银河,证券,北京,37.58,3.93,,,1.82,
601877,正泰电器,电气设备,浙江,17.66,11.34,18.24,20.62,2.18,7.13
601872,招商轮船,水运,上海,26.08,10.75,,11.91,1.88,
601858,中国科传,出版业,北京,58.01,2.8,,13.83,,
601857,中国石油,石油开采,北京,57.55,,0.1,0.7,0.5,
601818,光大银行,银行,北京,5.65,,11.0,13.8,3.83,6.88
601801,皖新传媒,出版业,安徽,15.02,8.25,11.52,17.22,7.05,
601800,中国交建,建筑施工,北京,16.96,,7.38,,,4.58
601789,宁波建工,建筑施工,浙江,26.25,3.84,,8.15,,3.98
601788,光大证券,证券,上海,29.25,3.8,6.06,7.29,1.25,2.6
601777,力帆股份,摩托车,重庆,45.14,2.59,2.74,nan,0.83,1.79
601766,中国中车,运输设备,北京,38.53,4.83,7.57,11.21,1.02,
601717,郑煤机,工程机械,河南,41.34,0.44,1.33,,0.71,1.6
601700,风范股份,电气设备,江苏,35.29,3.89,6.0,7.11,,3.71
601688,华泰证券,证券,江苏,26.43,3.62,5.94,7.73,1.56,3.5
601678,滨化股份,化工原料,山东,14.06,1.01,2.94,7.41,3.47,7.04
601669,中国电建,建筑施工,北京,16.85,6.73,9.75,12.3,,6.04
601668,中国建筑,建筑施工,北京,8.17,8.63,13.1,15.87,3.63,8.64
601666,平煤股份,煤炭开采,河南,13.06,0.99,,7.68,,
601633,长城汽车,汽车整车,河北,23.95,12.15,17.49,24.73,4.05,5.04
601628,中国人寿,保险,北京,32.08,3.3,4.29,6.16,2.03,4.01
601619,嘉泽新能,新型电力,宁夏,106.67,2.25,,6.85,,4.27
601616,广电电气,电气设备,上海,234.13,-2.91,-3.42,-4.51,0.06,0.4
601611,中国核建,建筑施工,北京,55.31,4.21,,,1.28,3.39
601608,中信重工,专用机械,河南,549.18,0.24,-3.78,-19.94,-0.03,0.3
601607,上海医药,医药商业,上海,16.26,5.62,7.96,10.39,3.11,5.91
601601,中国太保,保险,上海,25.5,4.6,6.6,9.1,1.5,4.8
601600,中国铝业,铝,北京,80.24,,0.28,1.03,,1.98
601599,鹿港文化,影视音像,江苏,36.01,3.63,,7.32,,
601595,上海电影,影视音像,上海,42.49,14.6,17.53,,2.44,5.42
601588,北辰实业,区域地产,北京,17.35,,3.73,5.25,2.53,5.22
601579,会稽山,红黄药酒,浙江,35.73,4.51,,,,
601567,三星医疗,电器仪表,浙江,35.4,5.53,7.85,15.3,1.41,
601566,九牧王,服饰,福建,21.14,4.54,,9.73,3.5,5.0
601555,东吴证券,证券,江苏,42.8,3.17,6.36,7.58,1.52,2.09
601519,*ST智慧,软件服务,上海,0.0,,,,-2.11,
601518,吉林高速,路桥,吉林,19.22,3.69,6.02,7.45,1.82,
601515,东风股份,广告包装,广东,17.98,8.58,12.67,16.07,,9.72
601500,通用股份,汽车配件,江苏,74.01,5.16,8.05,9.15,1.15,2.52
601398,工商银行,银行,北京,6.73,8.42,12.4,15.24,,
601390,中国中铁,建筑施工,北京,13.15,4.23,,9.57,1.84,5.36
601377,兴业证券,证券,福建,21.84,3.92,6.96,6.89,2.13,4.05
601375,中原证券,证券,河南,140.77,3.73,,8.89,,1.27
601339,百隆东方,纺织,浙江,14.15,,5.79,8.62,1.54,4.17
601313,江南嘉捷,运输设备,江苏,66.8,5.46,,,0.96,1.55
601199,江南水务,水务,江苏,20.0,7.49,,,,5.82
601011,宝泰隆,焦炭加工,黑龙江,161.3,0.33,0.58,,0.5,1.39
601005,*ST重钢,普钢,重庆,0.0,-57.87,-116.51,nan,nan,nan
600992,贵绳股份,钢加工,贵州,181.46,0.62,0.97,1.56,0.37,
600985,雷鸣科化,化工原料,安徽,36.24,4.68,7.27,7.86,1.08,
600977,中国电影,影视音像,北京,27.24,11.87,,13.87,,5.96
600975,新五丰,农业综合,湖南,51.81,12.5,17.62,,,
600962,国投中鲁,软饮料,北京,1234.22,,0.43,0.11,,0.2
600959,江苏有线,影视音像,江苏,54.0,3.41,5.89,6.98,1.57,
600900,长江电力,水力发电,北京,20.33,5.55,12.57,16.88,2.09,6.25
600894,广日股份,运输设备,广东,20.0,,,,1.4,3.62
600890,中房股份,区域地产,北京,0.0,-5.27,-6.27,-13.69,-3.15,-6.58
600889,南京化纤,化纤,江苏,38.56,,4.01,6.32,1.41,2.78
600871,石化油服,石油开采,北京,0.0,-20.15,,,,-31.3
600870,厦华电子,家用电器,福建,0.0,6.06,4.53,-29.75,2.03,
600861,北京城乡,百货,北京,42.31,,,3.81,,1.95
600858,银座股份,百货,山东,43.34,1.83,,0.74,1.24,1.66
600853,龙建股份,建筑施工,黑龙江,85.5,0.65,1.73,3.5,,2.27
600846,同济科技,综合类,上海,85.34,2.5,4.87,9.86,1.58,2.78
