code,name,industry,area,市盈率(pe),每股收益(eps),市净率(pb),每股净资产(bvps),股价(pe*eps),股价(pb*bvps),净资产收益(roe),20164,20171,20172,20173
002701,奥瑞金,广告包装,北京,17.42,0.277,2.66,2.42,右边股价,6.4372,15.269804822043627,24.55,3.13,7.8,12.07
300256,星星科技,元器件,浙江,70.05,0.098,1.77,5.18,右边股价,9.1686,2.526766595289079,4.46,0.29,0.9,1.91
603027,千禾味业,食品,四川,49.39,0.327,7.14,3.02,右边股价,21.5628,14.456367685766349,13.11,4.12,8.12,11.21
603169,兰石重装,专用机械,甘肃,484.17,0.016,3.45,2.92,右边股价,10.074,0.7125596381436272,0.54,-1.86,0.41,0.53
002501,利源精制,铝,吉林,20.24,0.38,1.54,6.52,右边股价,10.040799999999999,7.608695652173914,12.92,1.42,4.36,6.1
600339,中油工程,石油加工,新疆,51.35,0.093,1.56,4.09,右边股价,6.3804,3.0379746835443036,4.43,1.31,2.64,
600883,博闻科技,水泥,云南,44.5,0.184,3.82,2.86,右边股价,10.925199999999998,8.584269662921349,2.16,5.69,,
603335,迪生力,汽车配件,广东,94.91,0.14,6.66,2.26,右边股价,15.051599999999999,7.01717416499842,15.87,4.02,8.33,7.04
601989,中国重工,船舶,北京,82.48,0.058,1.91,3.34,右边股价,6.3793999999999995,2.315712900096993,1.23,,1.09,1.87
000909,数源科技,综合类,浙江,105.68,0.087,3.62,3.4,右边股价,12.308,3.4254352763058287,2.86,0.49,1.88,
603158,腾龙股份,汽车配件,江苏,34.64,0.423,4.47,4.37,右边股价,19.5339,12.904157043879907,14.33,,,10.17
601727,上海电气,电气设备,上海,48.06,0.14,2.09,3.91,右边股价,8.171899999999999,4.348730753225135,4.94,1.07,2.97,
000510,金路集团,化工原料,四川,99.78,0.065,6.36,1.35,右边股价,8.586,6.374022850270595,7.48,3.2,4.4,
600385,山东金泰,黄金,山东,0.0,-0.031,30.99,0.45,右边股价,13.9455,,,-3.09,-3.5,-6.38
300022,吉峰农机,其他商业,四川,0.0,-0.027000000000000003,9.46,0.62,右边股价,5.865200000000001,,4.81,,,
000812,陕西金叶,广告包装,陕西,377.13,0.016,4.11,1.98,右边股价,8.1378,1.0898098798822689,3.96,0.72,1.13,0.81
300051,三五互联,互联网,福建,51.69,0.151,3.96,2.63,右边股价,10.4148,7.661056297156123,6.38,1.6,3.13,
002248,*ST东数,机床制造,山东,0.0,-0.528,4.05,1.56,右边股价,6.318,,-30.79,-4.34,,-28.97
300359,全通教育,文教休闲,广东,0.0,-0.005,3.58,3.16,右边股价,11.312800000000001,,5.23,-0.32,-0.89,-0.15
603378,亚士创能,染料涂料,上海,54.39,0.53,4.49,6.43,右边股价,28.8707,8.255193969479684,,,,8.4
000935,四川双马,水泥,四川,118.57,0.123,5.27,3.68,右边股价,19.3936,4.444631863034495,3.16,,1.83,3.39
300321,同大股份,塑料,山东,114.5,0.168,3.91,6.57,右边股价,25.6887,3.4148471615720526,5.84,0.69,1.66,
603009,北特科技,汽车配件,上海,77.61,0.23,3.14,4.02,右边股价,12.6228,4.045870377528669,6.16,1.51,2.57,3.1
002663,普邦股份,建筑施工,广东,55.7,0.073,2.1,2.57,右边股价,5.397,3.7701974865350087,2.44,0.17,,2.9
000976,华铁股份,运输设备,广东,51.18,0.138,3.96,2.39,右边股价,9.464400000000001,7.737397420867526,1.63,0.48,,5.98
600734,实达集团,电脑设备,福建,62.51,0.134,2.52,4.45,右边股价,11.214,4.031354983202688,12.64,,,3.06
002400,省广股份,广告包装,广东,44.29,0.098,1.9,3.06,右边股价,5.814,4.289907428313389,17.77,1.51,3.59,3.26
300108,吉药控股,中成药,吉林,40.26,0.158,2.92,2.91,右边股价,8.4972,7.252856433184302,10.91,1.82,4.06,
600505,西昌电力,水力发电,四川,41.73,0.14400000000000002,2.73,2.94,右边股价,8.0262,6.542056074766355,5.56,1.0,0.83,
600415,小商品城,商品城,浙江,22.11,0.22,3.33,2.01,右边股价,6.6933,15.061058344640434,10.81,,9.72,11.2
002124,天邦股份,饲料,浙江,24.64,0.3,2.4,3.89,右边股价,9.336,9.74025974025974,,3.68,,
603499,翔港科技,广告包装,上海,66.58,0.364,8.23,3.93,右边股价,32.343900000000005,12.36106939020727,,,,13.18
000422,湖北宜化,农药化肥,湖北,0.0,-1.44,1.12,3.94,右边股价,4.412800000000001,,-20.06,0.64,,-25.02
300381,溢多利,饲料,广东,90.28,0.107,2.72,4.72,右边股价,12.8384,3.012848914488259,7.07,0.58,1.09,2.27
600468,百利电气,电气设备,天津,85.16,0.058,3.03,2.19,右边股价,6.635699999999999,3.5580084546735558,3.25,0.93,2.03,2.68
000622,恒立实业,汽车配件,湖南,0.0,-0.028,12.89,0.45,右边股价,5.8005,,27.03,-1.47,-4.02,-6.06
002555,三七互娱,互联网,安徽,29.34,0.57,7.19,3.07,右边股价,22.0733,24.50579413769598,26.56,9.13,,22.35
002432,九安医疗,医疗保健,天津,0.0,-0.202,3.65,3.26,右边股价,11.899,,1.35,,-3.19,-5.91
002347,泰尔股份,机械基件,安徽,231.74,0.023,2.61,2.7,右边股价,7.047,1.126262190385777,0.83,0.2,,
300299,富春股份,通信设备,福建,59.63,0.138,4.29,2.57,右边股价,11.0253,7.194365252389736,8.02,4.3,5.59,5.46
002882,金龙羽,电气设备,深圳,36.84,0.38,5.04,3.14,右边股价,15.825600000000001,13.680781758957654,16.27,nan,9.04,16.71
603388,元成股份,建筑施工,浙江,64.11,0.27,6.19,3.68,右边股价,22.779200000000003,9.655279987521448,13.78,0.6,,8.87
300023,宝德股份,专用机械,陕西,33.98,0.26,3.31,3.56,右边股价,11.7836,9.741024131842261,6.2,0.43,4.09,
002526,山东矿机,工程机械,山东,80.7,0.069,2.29,3.24,右边股价,7.419600000000001,2.8376703841387854,0.63,-0.38,0.88,2.14
000557,西部创业,红黄药酒,宁夏,156.15,0.025,1.91,2.72,右边股价,5.1952,1.22318283701569,0.25,0.31,0.63,0.92
603535,嘉诚国际,仓储物流,广东,44.08,0.68,3.58,8.94,右边股价,32.0052,8.121597096188749,15.31,,6.51,9.31
600198,大唐电信,通信设备,北京,0.0,-0.574,5.97,2.32,右边股价,13.850399999999999,,-55.81,-5.88,-14.82,-23.48
300242,明家联合,互联网,广东,28.17,0.242,2.55,3.57,右边股价,9.103499999999999,9.052183173588922,8.91,,4.82,
603626,科森科技,专用机械,江苏,90.47,0.42,8.86,5.46,右边股价,48.3756,9.793301646954792,36.9,2.2,4.62,8.69
600872,中炬高新,食品,广东,41.46,0.445,6.44,3.82,右边股价,24.6008,15.533043897732755,13.64,4.07,7.25,12.07
000925,众合科技,专用机械,浙江,154.56,0.09,2.68,5.8,右边股价,15.544,1.7339544513457557,,-1.42,,1.94
600576,祥源文化,影视音像,浙江,59.96,0.119,3.25,2.92,右边股价,9.49,5.420280186791194,6.14,,2.27,4.15
300081,恒信东方,通信设备,河北,60.87,0.16,2.99,4.15,右边股价,12.408500000000002,4.912107770658781,0.66,,3.71,4.34
002445,中南文化,影视音像,江苏,53.6,0.209,2.93,5.1,右边股价,14.943,5.4664179104477615,8.15,,3.36,4.32
002488,金固股份,汽车配件,浙江,1951.53,0.004,1.83,6.06,右边股价,11.0898,0.09377257843845598,-9.21,-2.03,-2.87,0.1
600747,*ST大控,多元金融,辽宁,69.02,0.032,2.2,1.36,右边股价,2.9920000000000004,3.1874818893074477,-4.93,-0.47,-0.97,2.42
300117,嘉寓股份,装修装饰,北京,53.45,0.102,3.51,2.07,右边股价,7.265699999999999,6.56688493919551,5.51,0.77,1.45,
000901,航天科技,航空,黑龙江,92.43,0.208,2.81,9.11,右边股价,25.5991,3.0401384831764577,4.4,,1.97,2.61
002548,金新农,饲料,深圳,33.22,0.241,2.46,4.33,右边股价,10.6518,7.405177603853101,9.96,2.07,,5.48
000529,广弘控股,食品,广东,34.06,0.16899999999999998,3.41,2.25,右边股价,7.6725,10.01174398120963,8.85,,4.42,7.72
300155,安居宝,元器件,广东,463.49,0.011,3.25,2.09,右边股价,6.7924999999999995,0.7012017519256079,1.55,-1.13,-0.73,0.52
600007,中国国贸,园区开发,北京,27.58,0.474,2.78,6.26,右边股价,17.4028,10.079767947788254,11.71,,,
600128,弘业股份,商贸代理,江苏,330.3,0.024,1.9,5.58,右边股价,10.602,0.5752346351801393,,,0.09,0.43
600828,茂业商业,百货,四川,14.86,0.321,2.78,2.29,右边股价,6.3662,18.70794078061911,14.96,4.96,9.49,14.06
600199,金种子酒,白酒,安徽,780.84,0.009000000000000001,2.31,4.04,右边股价,9.3324,0.2958352543414784,0.76,0.28,0.23,0.22
002032,苏 泊 尔,家用电器,浙江,28.22,1.091,6.8,6.04,右边股价,41.071999999999996,24.096385542168676,,7.76,,19.0
002019,亿帆医药,化学制药,浙江,25.74,0.79,4.98,5.0,右边股价,24.900000000000002,19.34731934731935,22.02,5.5,12.65,21.41
300114,中航电测,元器件,陕西,50.73,0.174,4.9,2.41,右边股价,11.809000000000001,9.65897890794402,7.95,,5.17,
600281,太化股份,化工原料,山西,0.0,-0.075,6.34,1.0,右边股价,6.34,,6.16,,-5.82,
300095,华伍股份,机械基件,江西,62.53,0.106,2.62,3.37,右边股价,8.829400000000001,4.189988805373421,4.28,0.86,,3.19
603778,乾景园林,建筑施工,北京,99.08,0.067,4.59,1.92,右边股价,8.8128,4.632620104965684,8.84,,,3.48
000639,西王食品,食品,山东,31.84,0.445,4.1,4.61,右边股价,18.901,12.876884422110551,7.34,3.47,,10.04
300498,温氏股份,农业综合,广东,24.4,0.774,4.4,5.72,右边股价,25.168,18.032786885245905,,4.72,,13.5
300063,天龙集团,染料涂料,广东,29.04,0.162,1.97,3.19,右边股价,6.2843,6.7837465564738295,,1.43,3.32,5.2
601177,杭齿前进,机械基件,浙江,433.95,0.015,2.19,4.02,右边股价,8.803799999999999,0.5046664362253716,0.45,,0.26,
002199,东晶电子,元器件,浙江,0.0,-0.023,8.98,1.86,右边股价,16.702800000000003,,3.59,0.22,-0.36,-1.2
601108,财通证券,证券,浙江,53.0,0.337,4.74,5.03,右边股价,23.842200000000002,8.943396226415095,,,,7.82
300150,世纪瑞尔,软件服务,北京,0.0,-0.037000000000000005,2.27,2.76,右边股价,6.265199999999999,,,-1.39,-1.24,-1.42
603177,德创环保,环境保护,浙江,134.87,0.12,8.0,2.55,右边股价,20.4,5.931637873507822,15.85,,,
600827,百联股份,超市连锁,上海,28.7,0.381,1.55,9.41,右边股价,14.585500000000001,5.400696864111499,5.64,2.16,,4.05
300265,通光线缆,电气设备,江苏,37.39,0.208,3.55,2.93,右边股价,10.4015,9.494517250601765,13.7,1.28,4.37,
600125,铁龙物流,铁路,辽宁,38.02,0.213,2.7,3.99,右边股价,10.773000000000001,7.101525512887953,4.89,,3.6,5.42
603861,白云电器,电气设备,广东,69.53,0.21,4.09,4.75,右边股价,19.4275,5.88235294117647,9.36,1.3,2.3,4.37
000893,东凌国际,食品,广东,0.0,-0.048,1.47,5.63,右边股价,8.2761,,0.45,-0.12,-0.48,-0.85
002443,金洲管道,钢加工,浙江,31.7,0.205,2.18,3.98,右边股价,8.676400000000001,6.876971608832808,3.17,,,5.26
300291,华录百纳,影视音像,北京,68.61,0.14400000000000002,1.67,7.88,右边股价,13.1596,2.4340475149395133,8.26,,1.01,
000881,中广核技,综合类,辽宁,49.98,0.221,2.98,4.94,右边股价,14.721200000000001,5.962384953981593,,,2.8,4.5
000822,山东海化,化工原料,山东,14.05,0.588,3.69,2.99,右边股价,11.033100000000001,26.263345195729535,,12.08,14.58,21.86
600617,国新能源,供气供热,山西,999.4,0.006,2.25,3.43,右边股价,7.7175,0.22513508104862917,10.07,2.39,,
002183,怡 亚 通,仓储物流,深圳,27.08,0.225,2.96,2.74,右边股价,8.1104,10.930576070901035,,3.32,5.79,
002047,宝鹰股份,装修装饰,深圳,28.81,0.22,3.47,2.33,右边股价,8.0851,12.044429017702187,,,6.83,6.87
600197,伊力特,白酒,新疆,32.89,0.5820000000000001,5.44,4.69,右边股价,25.513600000000004,16.539981757373063,14.9,5.62,7.87,12.51
300013,新宁物流,仓储物流,江苏,49.48,0.239,3.37,4.68,右边股价,15.7716,6.810832659660469,,0.91,,5.24
002317,众生药业,中成药,广东,24.21,0.388,2.83,4.42,右边股价,12.5086,11.689384551838083,16.2,3.21,,9.02
300471,厚普股份,专用机械,四川,68.83,0.17600000000000002,3.42,4.71,右边股价,16.1082,4.968763620514311,,0.56,3.62,
002863,今飞凯达,汽车配件,浙江,61.64,0.2,3.72,4.0,右边股价,14.88,6.035042180402336,13.26,2.39,,
300092,科新机电,专用机械,四川,325.36,0.021,4.17,2.22,右边股价,9.2574,1.281657241209737,,0.2,0.96,
002158,汉钟精机,工程机械,上海,41.73,0.252,3.79,3.71,右边股价,14.0609,9.082195063503475,8.84,1.26,4.24,6.86
600265,ST景谷,林业,云南,0.0,-0.14400000000000002,70.32,0.3,右边股价,21.095999999999997,,nan,-36.64,,
000902,新洋丰,农药化肥,湖北,16.51,0.455,2.34,4.28,右边股价,10.0152,14.17322834645669,11.53,4.22,,
002093,国脉科技,电信运营,福建,69.7,0.099,3.16,2.91,右边股价,9.1956,4.533715925394548,5.61,1.62,,
000601,韶能股份,水力发电,广东,14.92,0.402,1.94,4.11,右边股价,7.973400000000001,13.002680965147453,,2.88,7.34,9.94
600763,通策医疗,医疗保健,浙江,42.22,0.568,10.69,2.99,右边股价,31.9631,25.319753671245856,18.17,,10.25,20.03
300348,长亮科技,软件服务,深圳,157.56,0.08900000000000001,5.67,3.3,右边股价,18.711,3.5986290936785985,13.42,0.1,2.01,2.8
603829,洛凯股份,电气设备,江苏,70.11,0.33,8.22,2.85,右边股价,23.427000000000003,11.724433033804024,,,,12.31
002549,凯美特气,环境保护,湖南,128.9,0.042,5.26,1.36,右边股价,7.1536,4.080682699767261,2.43,0.59,1.49,2.91
002567,唐人神,饲料,湖南,22.17,0.27,1.89,3.98,右边股价,7.5222,8.525033829499323,8.18,2.06,4.79,7.36
000426,兴业矿业,铅锌,内蒙,34.59,0.215,3.53,2.8,右边股价,9.883999999999999,10.205261636311072,3.12,,,7.93
300050,世纪鼎利,软件服务,广东,42.36,0.18,1.84,4.94,右边股价,9.0896,4.343720491029273,5.71,1.45,3.34,4.11
002633,申科股份,机械基件,浙江,0.0,-0.002,4.02,3.43,右边股价,13.788599999999999,,-4.87,-0.19,-0.45,
603800,道森股份,专用机械,江苏,152.3,0.097,4.42,4.45,右边股价,19.669,2.902166776099803,-6.34,0.8,,2.2
603686,龙马环卫,专用机械,福建,31.04,0.72,5.87,4.96,右边股价,29.1152,18.911082474226806,18.87,5.24,10.13,14.98
002103,广博股份,文教休闲,浙江,47.23,0.156,3.06,3.2,右边股价,9.792000000000002,6.478932881643024,,1.42,,
300304,云意电气,汽车配件,江苏,53.45,0.115,4.21,1.96,右边股价,8.2516,7.876520112254443,8.05,2.16,4.82,6.23
600305,恒顺醋业,食品,江苏,40.32,0.24,4.68,2.76,右边股价,12.916799999999999,11.607142857142858,11.19,2.8,,8.91
000737,南风化工,日用化工,山西,0.0,-0.461,-38.79,-0.15,右边股价,5.818499999999999,,13.2,-26.6,-178.0,-582.67
600749,西藏旅游,旅游景点,西藏,0.0,-0.083,7.9,2.77,右边股价,21.883000000000003,,-16.2,-4.99,,-2.94
002632,道明光学,化工原料,浙江,47.29,0.136,3.15,2.73,右边股价,8.599499999999999,6.66102770141679,3.46,1.37,4.0,5.68
002516,旷达科技,纺织,江苏,22.91,0.192,2.22,2.64,右边股价,5.860800000000001,9.690091663029246,,,,7.51
000037,深南电A,火力发电,深圳,0.0,-0.004,2.66,3.22,右边股价,8.5652,,,,-1.17,-0.11
002847,盐津铺子,食品,湖南,58.41,0.45,7.17,4.7,右边股价,33.699,12.275295326142784,30.4,7.51,11.85,14.95
600936,广西广电,影视音像,广西,52.21,0.106,3.39,2.17,右边股价,7.3563,6.493009002106876,11.53,1.79,3.52,4.99
300625,三雄极光,半导体,广东,37.21,0.67,3.93,7.77,右边股价,30.5361,10.561676968556839,36.64,3.12,,10.33
300172,中电环保,环境保护,江苏,42.46,0.157,3.87,2.29,右边股价,8.862300000000001,9.114460668864814,10.28,1.09,5.11,7.0
002229,鸿博股份,广告包装,福建,0.0,-0.023,3.6,3.22,右边股价,11.592,,1.12,-0.71,-1.01,-0.69
601098,中南传媒,出版业,湖南,15.88,0.6559999999999999,1.92,7.22,右边股价,13.8624,12.090680100755668,,2.73,6.79,9.13
002192,融捷股份,专用机械,广东,4776.37,0.006999999999999999,14.78,2.83,右边股价,41.8274,0.3094400140692618,0.73,0.04,0.09,0.23
002707,众信旅游,旅游服务,北京,38.4,0.217,4.62,2.4,右边股价,11.088,12.03125,13.1,,,9.67
000301,东方市场,综合类,江苏,26.1,0.16399999999999998,1.94,2.94,右边股价,5.7036,7.432950191570881,4.0,0.11,4.09,
300338,开元股份,电器仪表,湖南,50.63,0.35,3.58,6.06,右边股价,21.6948,7.070906577128184,,1.66,3.91,6.69
600860,*ST京城,专用机械,北京,0.0,-0.163,6.14,1.18,右边股价,7.2452,,-23.31,-3.39,-8.46,
300440,运达科技,软件服务,四川,43.31,0.21,4.41,2.75,右边股价,12.127500000000001,10.182405910875087,,,4.87,
000760,斯太尔,汽车配件,湖北,66.49,0.086,2.87,2.64,右边股价,7.5768,4.316438562189803,,,5.78,3.27
300210,森远股份,专用机械,辽宁,49.71,0.108,2.69,2.66,右边股价,7.1554,5.411386039026353,6.23,1.73,2.06,
000955,欣龙控股,纺织,海南,0.0,-0.085,5.14,1.25,右边股价,6.425,,5.04,0.27,,-6.58
002141,贤丰控股,元器件,广东,1216.65,0.005,7.2,1.15,右边股价,8.28,0.5917889286154604,0.87,0.27,0.41,
300019,硅宝科技,化工原料,四川,74.12,0.103,4.6,2.2,右边股价,10.12,6.206152185644899,13.54,0.52,2.54,4.67
300192,科斯伍德,染料涂料,江苏,161.83,0.063,4.57,2.96,右边股价,13.5272,2.8239510597540627,,1.22,1.34,2.13
002724,海洋王,半导体,深圳,75.84,0.111,4.03,2.79,右边股价,11.2437,5.313818565400844,,0.79,1.01,4.04
002628,成都路桥,建筑施工,四川,255.7,0.023,2.18,3.61,右边股价,7.869800000000001,0.8525615956198672,1.67,,0.54,
600053,九鼎投资,多元金融,江西,63.75,0.312,6.75,3.93,右边股价,26.5275,10.588235294117647,43.91,2.99,,7.94
002577,雷柏科技,电脑设备,深圳,264.15,0.057,4.81,4.19,右边股价,20.1539,1.820935074768124,1.55,,1.39,1.38
002425,凯撒文化,互联网,广东,32.98,0.18600000000000005,1.88,4.36,右边股价,8.1968,5.700424499696786,5.3,1.12,2.84,
002476,宝莫股份,化工原料,山东,0.0,-0.112,4.78,1.48,右边股价,7.074400000000001,,1.48,-3.17,,
300342,天银机电,元器件,江苏,36.93,0.33,5.29,3.01,右边股价,15.922899999999998,14.324397508800434,15.62,,7.39,11.1
603822,嘉澳环保,环境保护,浙江,83.5,0.408,5.14,8.84,右边股价,45.437599999999996,6.155688622754491,7.78,,2.55,
300250,初灵信息,通信设备,浙江,59.62,0.227,2.51,7.17,右边股价,17.996699999999997,4.209996645421,9.7,,0.82,
000982,*ST 中绒,纺织,宁夏,0.0,-0.213,4.05,0.82,右边股价,3.3209999999999997,,-44.42,-8.29,-18.08,-22.94
000632,三木集团,综合类,福建,1145.06,0.004,2.47,2.68,右边股价,6.619600000000001,0.2157092204775296,1.34,0.24,0.4,0.16
600196,复星医药,化学制药,上海,32.99,0.99,4.17,10.23,右边股价,42.6591,12.640193998181266,,,,10.25
300379,东方通,软件服务,北京,82.27,0.13699999999999998,2.33,6.47,右边股价,15.075099999999999,2.832138081925368,8.53,0.17,0.42,2.13
002642,荣之联,软件服务,北京,2856.36,0.004,2.62,6.15,右边股价,16.113000000000003,0.09172513268635606,6.51,0.07,,0.07
000010,美丽生态,建筑施工,深圳,283.55,0.015,2.15,2.72,右边股价,5.848,0.7582436959971786,1.81,-1.16,-2.08,0.57
600300,维维股份,软饮料,江苏,55.53,0.064,2.9,1.64,右边股价,4.755999999999999,5.222402305060328,2.64,3.38,3.75,3.97
002176,江特电机,电气设备,江西,68.68,0.14300000000000002,4.92,2.67,右边股价,13.1364,7.16365754222481,5.88,1.21,1.66,
600228,*ST昌九,化工原料,江西,0.0,-0.084,592.61,0.02,右边股价,11.8522,,-88.8,-30.91,-77.18,
002117,东港股份,广告包装,山东,39.36,0.457,6.02,3.98,右边股价,23.9596,15.294715447154472,15.11,,6.43,10.68
002683,宏大爆破,化工原料,广东,39.29,0.151,1.89,4.19,右边股价,7.9191,4.810384321710359,2.49,0.33,2.78,
002529,海源机械,专用机械,福建,100.41,0.123,2.69,6.13,右边股价,16.4897,2.679016034259536,-2.87,0.63,1.65,
300105,龙源技术,电器仪表,山东,1123.92,0.004,1.72,3.74,右边股价,6.4328,0.1530358032600185,-8.23,-0.47,0.07,
002806,华锋股份,元器件,广东,126.4,0.133,8.4,2.66,右边股价,22.344,6.6455696202531644,,,,4.85
002803,吉宏股份,广告包装,福建,100.29,0.331,11.13,3.98,右边股价,44.2974,11.097816332635357,,2.05,4.41,8.51
600373,中文传媒,出版业,江西,19.19,0.799,2.39,8.56,右边股价,20.4584,12.454403335070348,12.51,4.21,7.0,9.61
600724,宁波富达,区域地产,浙江,35.45,0.08900000000000001,2.24,1.88,右边股价,4.2112,6.318758815232722,5.05,,2.96,4.86
603118,共进股份,通信设备,深圳,43.62,0.18,1.84,5.53,右边股价,10.1752,4.2182485098578635,10.51,2.32,3.12,3.18
300100,双林股份,汽车服务,浙江,27.3,0.56,2.95,6.9,右边股价,20.355000000000004,10.805860805860805,14.35,,6.6,8.5
002621,三垒股份,专用机械,辽宁,134.06,0.078,4.1,3.42,右边股价,14.021999999999998,3.058332090108906,0.89,0.38,,2.31
300025,华星创业,通信设备,浙江,102.86,0.051,3.34,2.09,右边股价,6.980599999999999,3.2471320241104413,8.69,0.43,2.87,2.44
000736,中交地产,全国地产,重庆,0.0,-0.355,3.39,4.53,右边股价,15.356700000000002,,,-1.69,-4.94,-7.53
